"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"ABHD12"	0.000315664750945525	1.73378287801208	0.016	0.035	1	"1"	"ABHD12"
"C9orf72"	0.000321190681403492	1.45831272027728	0.055	0.021	1	"1"	"C9orf72"
"DUSP22"	0.000323769867037578	0.792350497442636	0.113	0.06	1	"1"	"DUSP22"
"PCTP"	0.000324789841288145	1.41795498266114	0.047	0.016	1	"1"	"PCTP"
"RNF141"	0.000329444942207385	1.08453124893595	0.093	0.045	1	"1"	"RNF141"
"BUD31"	0.000329904432929989	0.518295956283696	0.308	0.229	1	"1"	"BUD31"
"TK2"	0.000330362077213815	1.94341647163363	0.036	0.01	1	"1"	"TK2"
"TMEM167A"	0.000330921782365217	0.844899248624156	0.134	0.079	1	"1"	"TMEM167A"
"MGLL"	0.000331378149429774	1.75637120033707	0.043	0.013	1	"1"	"MGLL"
"POLR2K"	0.000332246872624821	1.01575782915572	0.04	0.076	1	"1"	"POLR2K"
"PIM3"	0.0003384427483512	0.953286715657694	0.121	0.078	1	"1"	"PIM3"
"LAMTOR5"	0.00033917107692617	0.781559908313715	0.33	0.255	1	"1"	"LAMTOR5"
"CAMKK2"	0.000339382638707031	1.19674075252197	0.069	0.03	1	"1"	"CAMKK2"
"CHAF1A"	0.000341272706967646	1.72428622249748	0.043	0.014	1	"1"	"CHAF1A"
"ZBTB7B"	0.000345109898754893	1.26510349457777	0.059	0.028	1	"1"	"ZBTB7B"
"REEP4"	0.000352542974670933	1.27356507332596	0.071	0.03	1	"1"	"REEP4"
"HDLBP"	0.000355980123365377	1.41323257241873	0.087	0.045	1	"1"	"HDLBP"
"SNX29"	0.000361924445843585	1.32775717368956	0.057	0.025	1	"1"	"SNX29"
"ITGAX"	0.00036436081587694	1.43669154524272	0.055	0.022	1	"1"	"ITGAX"
"ZNF185"	0.000366456491263064	2.53343220008107	0.024	0.004	1	"1"	"ZNF185"
"COL9A2"	0.000366456491263095	2.53343220008107	0.024	0.004	1	"1"	"COL9A2"
"MANBA"	0.000367416450358422	1.72196116955124	0.055	0.024	1	"1"	"MANBA"
"LYSMD2"	0.000369122645355099	0.563294345825177	0.241	0.177	1	"1"	"LYSMD2"
"CAMTA2"	0.0003831382598647	1.79235049744264	0.04	0.012	1	"1"	"CAMTA2"
"PDE4A"	0.000383138259864711	1.79235049744264	0.04	0.012	1	"1"	"PDE4A"
"TLE3"	0.000393526940329775	1.47042240255527	0.053	0.02	1	"1"	"TLE3"
"CENPW"	0.000404172340282619	2.37731299816379	0.026	0.005	1	"1"	"CENPW"
"GRASP"	0.000404172340282665	2.37731299816379	0.026	0.005	1	"1"	"GRASP"
"ARL8A"	0.000408429594884703	1.47042240255527	0.055	0.02	1	"1"	"ARL8A"
"NAA10"	0.000408994756363163	0.636555824835212	0.225	0.155	1	"1"	"NAA10"
"ADM"	0.000417101117952658	2.25445625037826	0.028	0.006	1	"1"	"ADM"
"VPS37C"	0.000417101117952812	2.25445625037826	0.028	0.006	1	"1"	"VPS37C"
"AP2A1"	0.000423288632196022	1.05688849386682	0.109	0.06	1	"1"	"AP2A1"
"YIF1B"	0.000425852036857121	0.853030235176527	0.109	0.059	1	"1"	"YIF1B"
"SLCO3A1"	0.000425905102628258	1.36642468202106	0.061	0.025	1	"1"	"SLCO3A1"
"SCLT1"	0.000432324773517822	1.21632112149149	0.069	0.031	1	"1"	"SCLT1"
"KDM6B"	0.000434483443638861	1.05129794575319	0.089	0.045	1	"1"	"KDM6B"
"PINK1"	0.000434858551883037	1.33179833891142	0.049	0.017	1	"1"	"PINK1"
"ACAP2"	0.000438653044525863	0.81151275452953	0.14	0.083	1	"1"	"ACAP2"
"DRAM1"	0.000439127916525738	1.83299248193998	0.038	0.011	1	"1"	"DRAM1"
"GALNT6"	0.000439127916525801	1.83299248193998	0.038	0.011	1	"1"	"GALNT6"
"CCDC50"	0.000455148408232218	0.845065314240558	0.091	0.047	1	"1"	"CCDC50"
"AHCYL1"	0.000461922178076926	1.31538524902059	0.069	0.03	1	"1"	"AHCYL1"
"FURIN"	0.000472563120261957	1.70746159985612	0.043	0.013	1	"1"	"FURIN"
"KIAA0513"	0.000472563120262104	1.70746159985612	0.043	0.013	1	"1"	"KIAA0513"
"OAS3"	0.00048717939510835	0.720292349190619	0.115	0.062	1	"1"	"OAS3"
"CTA-384D8.34"	0.000498021591580795	1.87928613421392	0.036	0.01	1	"1"	"CTA-384D8.34"
"RIN1"	0.000511917354823492	1.61060006060353	0.045	0.015	1	"1"	"RIN1"
"LILRB1"	0.000516086273094094	0.973590812112783	0.099	0.05	1	"1"	"LILRB1"
"IFNGR1"	0.000524338308078419	0.829150415645588	0.13	0.08	1	"1"	"IFNGR1"
"ERP44"	0.000535208735340849	0.986797818019018	0.221	0.155	1	"1"	"ERP44"
"MSN"	0.000538482831489549	0.505541347610418	0.338	0.255	1	"1"	"MSN"
"RP11-22N19.2"	0.000557562734416204	1.9325281554909	0.034	0.009	1	"1"	"RP11-22N19.2"
"FGD2"	0.000560838509547076	1.04956757668112	0.065	0.03	1	"1"	"FGD2"
"NCKAP1L"	0.000567425699732812	1.08453124893595	0.148	0.091	1	"1"	"NCKAP1L"
"BCL2L13"	0.00057057027777147	0.815434110555677	0.089	0.056	1	"1"	"BCL2L13"
"TMEM183A"	0.000589647767554505	0.912064052931181	0.109	0.058	1	"1"	"TMEM183A"
"USP3"	0.000600726200829742	0.684893842950848	0.13	0.074	1	"1"	"USP3"
"IRGQ"	0.000614233053017201	1.9944559046341	0.032	0.008	1	"1"	"IRGQ"
"BCL2L11"	0.000640084119585378	1.62885176515976	0.045	0.016	1	"1"	"BCL2L11"
"BHLHE40"	0.00064766137262078	0.915093562154876	0.091	0.047	1	"1"	"BHLHE40"
"SMIM4"	0.000651333305889194	1.18001155779017	0.051	0.025	1	"1"	"SMIM4"
"COPRS"	0.000657954496579577	1.42793907123376	0.055	0.021	1	"1"	"COPRS"
"PSEN1"	0.000657997622892476	1.067457735577	0.057	0.03	1	"1"	"PSEN1"
"DICER1"	0.000661482719109444	1.21811440331454	0.063	0.026	1	"1"	"DICER1"
"IL10RB-AS1"	0.000662880189846894	2.067457735577	0.03	0.007	1	"1"	"IL10RB-AS1"
"MYO15B"	0.00066415962735855	1.66015588507777	0.043	0.014	1	"1"	"MYO15B"
"HEBP2"	0.000688090365632487	0.979070741427927	0.101	0.054	1	"1"	"HEBP2"
"ETS2"	0.00069335125747984	1.38938583046437	0.057	0.022	1	"1"	"ETS2"
"FPR2"	0.000705433229775199	2.26183578074386	0.026	0.005	1	"1"	"FPR2"
"CD101"	0.000705433229775239	2.26183578074386	0.026	0.005	1	"1"	"CD101"
"JUP"	0.00070767890031776	1.62885176515976	0.045	0.015	1	"1"	"JUP"
"PBX2"	0.000719891961386908	1.25801406979145	0.057	0.023	1	"1"	"PBX2"
"ANAPC15"	0.000719949097460732	0.695488958190047	0.162	0.109	1	"1"	"ANAPC15"
"MLTK"	0.000725785959708798	1.44865177988406	0.036	0.011	1	"1"	"MLTK"
"MED29"	0.000730058551744057	1.04956757668112	0.103	0.06	1	"1"	"MED29"
"P4HB"	0.000730678493727224	0.547118099748077	0.287	0.215	1	"1"	"P4HB"
"LRRK2"	0.000735516574590643	1.81788558954977	0.036	0.01	1	"1"	"LRRK2"
"DPH3"	0.000769758612637794	0.896608581235954	0.101	0.054	1	"1"	"DPH3"
"DOK1"	0.000782352671154946	1.20869183326832	0.073	0.035	1	"1"	"DOK1"
"FNDC3B"	0.000793886307533658	1.59304168921923	0.04	0.013	1	"1"	"FNDC3B"
"SSH2"	0.000798589492762233	0.809533509115993	0.105	0.067	1	"1"	"SSH2"
"TMEM189"	0.000804255523175859	1.46979391418076	0.073	0.037	1	"1"	"TMEM189"
"IFT20"	0.000812090165934206	0.648813496817428	0.16	0.1	1	"1"	"IFT20"
"EMC8"	0.000820466990389981	0.867638624746873	0.113	0.062	1	"1"	"EMC8"
"MCOLN1"	0.000822079611954952	1.27622687304948	0.059	0.025	1	"1"	"MCOLN1"
"RBM47"	0.000836634950292346	1.86541395963236	0.034	0.01	1	"1"	"RBM47"
"PICALM"	0.000848847715490516	0.698855809288446	0.075	0.036	1	"1"	"PICALM"
"NDUFB3"	0.000860540217956367	0.547659408997414	0.148	0.134	1	"1"	"NDUFB3"
"RIPK2"	0.000902962063848334	0.84371888853304	0.097	0.06	1	"1"	"RIPK2"
"ENGASE"	0.000916334687953581	1.72196116955124	0.038	0.012	1	"1"	"ENGASE"
"STX3"	0.000916334687953711	1.72196116955124	0.038	0.012	1	"1"	"STX3"
"CDV3"	0.000947742511436981	1.26373406396627	0.144	0.089	1	"1"	"CDV3"
"KIAA0100"	0.000966539638242609	1.47684867171471	0.049	0.018	1	"1"	"KIAA0100"
"STARD3NL"	0.000970214530777322	0.813883658992277	0.111	0.062	1	"1"	"STARD3NL"
"ZBTB7A"	0.000986356133034981	0.828110260560236	0.113	0.063	1	"1"	"ZBTB7A"
"GDE1"	0.000995407722304716	1.0119626229853	0.089	0.046	1	"1"	"GDE1"
"LINC00152"	0.00103488415121774	0.588573754273535	0.136	0.082	1	"1"	"LINC00152"
"ULK1"	0.00103751347995853	1.98499557538503	0.03	0.008	1	"1"	"ULK1"
"ACER3"	0.00103751347995859	1.98499557538503	0.03	0.008	1	"1"	"ACER3"
"VKORC1"	0.00104840245646915	0.643722130778242	0.174	0.111	1	"1"	"VKORC1"
"GNG10"	0.00105065427846722	1.54919951593939	0.045	0.015	1	"1"	"GNG10"
"NUP62"	0.00110503012393931	0.928149714980322	0.091	0.047	1	"1"	"NUP62"
"ST6GALNAC2"	0.00112179917944083	2.06181117243586	0.028	0.007	1	"1"	"ST6GALNAC2"
"CLCN7"	0.00123051096015787	1.24802998121883	0.04	0.02	1	"1"	"CLCN7"
"AHR"	0.00126829455913516	1.48506917851967	0.043	0.015	1	"1"	"AHR"
"NFKBIZ"	0.00127911221953644	0.643722130778242	0.186	0.122	1	"1"	"NFKBIZ"
"AMPD2"	0.00128619757868413	0.984995575385032	0.091	0.047	1	"1"	"AMPD2"
"CYB5R4"	0.00131015491027062	0.723991704778609	0.14	0.091	1	"1"	"CYB5R4"
"NBEAL2"	0.00131040919487117	1.11744587140868	0.073	0.034	1	"1"	"NBEAL2"
"AIMP2"	0.00132117005346897	1.01132972319849	0.081	0.042	1	"1"	"AIMP2"
"MKNK1"	0.00132624512624437	1.243457251429	0.071	0.035	1	"1"	"MKNK1"
"C7orf73"	0.00135389027172898	0.541529667779671	0.225	0.166	1	"1"	"C7orf73"
"ADAM8"	0.00135917872905564	0.706646748074569	0.071	0.071	1	"1"	"ADAM8"
"ACSS2"	0.00140235025062776	1.85006599529892	0.032	0.009	1	"1"	"ACSS2"
"PTCHD3P1"	0.0014023502506278	1.85006599529892	0.032	0.009	1	"1"	"PTCHD3P1"
"SELO"	0.00141692646095358	1.43055501944077	0.045	0.016	1	"1"	"SELO"
"SEC13"	0.00144757802888642	0.751342192923564	0.144	0.088	1	"1"	"SEC13"
"KLF11"	0.00150543318614932	0.906993063383759	0.047	0.018	1	"1"	"KLF11"
"DPYD"	0.00151412983443929	1.11839470080223	0.073	0.035	1	"1"	"DPYD"
"METTL22"	0.00151653314592688	1.70240837212984	0.036	0.011	1	"1"	"METTL22"
"BRD3"	0.00152135141559673	1.25801406979145	0.055	0.024	1	"1"	"BRD3"
"C7orf50"	0.00157038113827426	0.613982699998186	0.202	0.142	1	"1"	"C7orf50"
"TRIM8"	0.00158554897504561	0.7398830775485	0.099	0.054	1	"1"	"TRIM8"
"MFSD12"	0.00160359265973124	1.27521481054506	0.049	0.02	1	"1"	"MFSD12"
"TXNRD2"	0.00160957482371385	1.17764065332743	0.057	0.028	1	"1"	"TXNRD2"
"PCGF5"	0.00164104910252296	0.613350671619568	0.152	0.11	1	"1"	"PCGF5"
"NBR1"	0.00166530239829008	1.0510847658428	0.038	0.063	1	"1"	"NBR1"
"TNFRSF10B"	0.00166901459686652	1.40645934382331	0.049	0.019	1	"1"	"TNFRSF10B"
"MPC1"	0.00167742930884186	0.640347403997586	0.192	0.139	1	"1"	"MPC1"
"NOTCH1"	0.00170188838603186	1.5268893542143	0.043	0.015	1	"1"	"NOTCH1"
"PSMD9"	0.00171901666702416	0.534245979386785	0.227	0.167	1	"1"	"PSMD9"
"HCFC1R1"	0.00173013246930982	0.950562078321158	0.089	0.046	1	"1"	"HCFC1R1"
"SETD7"	0.00174982328685278	1.97434833118552	0.028	0.007	1	"1"	"SETD7"
"MYOF"	0.00174982328685313	1.97434833118552	0.028	0.007	1	"1"	"MYOF"
"PLEKHO2"	0.00191630418055052	1.28498111739172	0.055	0.023	1	"1"	"PLEKHO2"
"TCF7L2"	0.00192586803640853	1.24802998121883	0.059	0.025	1	"1"	"TCF7L2"
"PLEC"	0.00193556099830714	1.03944335940741	0.079	0.04	1	"1"	"PLEC"
"PCBD1"	0.00194115406896291	0.802618832896464	0.091	0.05	1	"1"	"PCBD1"
"NUDT3"	0.00195581802551155	0.798435259903614	0.121	0.073	1	"1"	"NUDT3"
"NOD2"	0.00199427056364373	2.15492057682734	0.024	0.005	1	"1"	"NOD2"
"CHID1"	0.00200798002121768	0.661105964164383	0.079	0.062	1	"1"	"CHID1"
"MSRA"	0.00202750375395276	0.751198390776335	0.093	0.052	1	"1"	"MSRA"
"MAFK"	0.00204738705787459	1.78295179944039	0.032	0.01	1	"1"	"MAFK"
"DNAJC7"	0.00205358259343432	1.09636839447223	0.2	0.141	1	"1"	"DNAJC7"
"IGFLR1"	0.00207870384329892	0.809533509115993	0.107	0.066	1	"1"	"IGFLR1"
"NCSTN"	0.00212979958300148	0.897762737330219	0.081	0.043	1	"1"	"NCSTN"
"FOSL2"	0.00214042375496638	0.795024631740961	0.059	0.027	1	"1"	"FOSL2"
"SIN3B"	0.0021631206286802	1.37251201189997	0.049	0.019	1	"1"	"SIN3B"
"DEF8"	0.00219424518637899	0.981588973941783	0.087	0.046	1	"1"	"DEF8"
"AKIRIN2"	0.00223660575465522	0.620407098793546	0.174	0.115	1	"1"	"AKIRIN2"
"NIT2"	0.00224255735499716	1.00291748338229	0.055	0.072	1	"1"	"NIT2"
"ITPK1"	0.00232655561829134	1.02165404596388	0.061	0.029	1	"1"	"ITPK1"
"EIF4G1"	0.00235383382688241	1.1993146961858	0.061	0.028	1	"1"	"EIF4G1"
"RIN3"	0.00236620258544634	0.680989388494932	0.128	0.087	1	"1"	"RIN3"
"RALB"	0.00236759972493345	0.800387816508055	0.119	0.076	1	"1"	"RALB"
"RNF149"	0.00237981353036538	0.578808993688454	0.19	0.129	1	"1"	"RNF149"
"OTUD1"	0.00240423422267002	1.2022262916057	0.057	0.025	1	"1"	"OTUD1"
"COMMD5"	0.00240727599368985	0.962275498884948	0.109	0.063	1	"1"	"COMMD5"
"MRPS11"	0.00241681100449364	0.69229361903024	0.148	0.093	1	"1"	"MRPS11"
"RELT"	0.00244224604874077	0.928149714980322	0.081	0.041	1	"1"	"RELT"
"WDR13"	0.00246340907676818	0.848259238593292	0.105	0.06	1	"1"	"WDR13"
"TMEM55A"	0.00247781479890981	1.7678974537181	0.081	0.045	1	"1"	"TMEM55A"
"GK"	0.00250086657800882	1.68098938849493	0.034	0.011	1	"1"	"GK"
"PTPN12"	0.00250086657801017	1.68098938849493	0.034	0.011	1	"1"	"PTPN12"
"UPP1"	0.0025262859109117	0.600608288946373	0.192	0.132	1	"1"	"UPP1"
"MIIP"	0.00255769814685841	0.894393026604126	0.093	0.05	1	"1"	"MIIP"
"FAM200B"	0.0025824875487688	0.799825618004783	0.136	0.09	1	"1"	"FAM200B"
"PPM1M"	0.00260050472352996	0.859464693301173	0.103	0.059	1	"1"	"PPM1M"
"GLB1"	0.00262278956601975	0.792350497442636	0.077	0.039	1	"1"	"GLB1"
"FAM50A"	0.00262712368677407	0.673268793348484	0.15	0.095	1	"1"	"FAM50A"
"TNRC18"	0.0026508454106593	1.89188617099355	0.028	0.008	1	"1"	"TNRC18"
"DOCK2"	0.00265417363300989	0.737309133884674	0.121	0.08	1	"1"	"DOCK2"
"PRKCDBP"	0.00275431140505819	3.7398830775485	0.01	0	1	"1"	"PRKCDBP"
"DESI1"	0.00275777273369033	0.661880565547227	0.103	0.059	1	"1"	"DESI1"
"BCL3"	0.00279224104662364	1.39308031402211	0.043	0.017	1	"1"	"BCL3"
"MPV17"	0.00280493015032962	0.560177055313603	0.095	0.053	1	"1"	"MPV17"
"PTMS"	0.0028071719125905	1.07691806482607	0.051	0.022	1	"1"	"PTMS"
"SRD5A1"	0.00282442798208484	1.34756565476974	0.045	0.019	1	"1"	"SRD5A1"
"NME1-NME2"	0.00285953911211114	0.891886170993551	0.095	0.053	1	"1"	"NME1-NME2"
"NDUFA7.1"	0.00286231917731457	0.621276853391168	0.204	0.145	1	"1"	"NDUFA7.1"
"PFDN2"	0.00289485573339916	0.753498449405999	0.239	0.174	1	"1"	"PFDN2"
"ABHD8"	0.00292313877486528	1.59549316821333	0.036	0.012	1	"1"	"ABHD8"
"LDLR"	0.00292799564786011	1.71882146202067	0.032	0.01	1	"1"	"LDLR"
"LPCAT2"	0.00294639521428374	1.96227549888495	0.026	0.007	1	"1"	"LPCAT2"
"IRS2"	0.00298845433414799	1.15492057682734	0.063	0.03	1	"1"	"IRS2"
"TRIM25"	0.00299728585632776	1.22203477268588	0.059	0.027	1	"1"	"TRIM25"
"ZNF493"	0.00306339350985343	1.36642468202106	0.01	0.025	1	"1"	"ZNF493"
"RALGAPA2"	0.00315122933166999	0.932528155490896	0.028	0.019	1	"1"	"RALGAPA2"
"LRRFIP2"	0.00315762914349558	0.946333955015927	0.085	0.045	1	"1"	"LRRFIP2"
"MTHFR"	0.00321834857102607	1.39308031402211	0.045	0.017	1	"1"	"MTHFR"
"FAM207A"	0.0032605242957897	0.832992481939982	0.103	0.06	1	"1"	"FAM207A"
"QRICH1"	0.00328097501246653	0.954983006318592	0.032	0.038	1	"1"	"QRICH1"
"AC005082.12"	0.00331924254272489	3.60237955379857	0.02	0.005	1	"1"	"AC005082.12"
"OS9"	0.00334723801045557	0.584755078034269	0.178	0.12	1	"1"	"OS9"
"VPS9D1"	0.00336993768937409	2.15492057682734	0.022	0.005	1	"1"	"VPS9D1"
"PQBP1"	0.00337947165513343	1.2974322212951	0.188	0.144	1	"1"	"PQBP1"
"ABI3"	0.00338986954016846	0.501652062715279	0.225	0.16	1	"1"	"ABI3"
"ARSD"	0.00340910293677261	0.813883658992277	0.026	0.007	1	"1"	"ARSD"
"SEC61A1"	0.00347503832297959	0.806997273407038	0.099	0.061	1	"1"	"SEC61A1"
"GTF2B"	0.00353808526710205	0.533888821398666	0.069	0.103	1	"1"	"GTF2B"
"RAB8A"	0.00356334989576823	0.538809377535524	0.245	0.199	1	"1"	"RAB8A"
"PUM1"	0.00357756219395745	1.71751526452005	0.053	0.029	1	"1"	"PUM1"
"TBC1D7"	0.00372177219711566	1.23435504432175	0.053	0.023	1	"1"	"TBC1D7"
"RRBP1"	0.00378957860047749	1.17916812307402	0.057	0.025	1	"1"	"RRBP1"
"STAT6"	0.00380170291894193	0.730780870441248	0.134	0.086	1	"1"	"STAT6"
"RAE1"	0.00382095507054217	0.922973848777648	0.083	0.044	1	"1"	"RAE1"
"TWF2"	0.00388417546019038	0.73873489201962	0.215	0.167	1	"1"	"TWF2"
"R3HDM1"	0.00401722290230137	1.50284388024765	0.016	0.029	1	"1"	"R3HDM1"
"WASH4P"	0.00410769472048945	1.65742091735653	0.032	0.01	1	"1"	"WASH4P"
"NENF"	0.00413406488598866	0.806600983048581	0.188	0.135	1	"1"	"NENF"
"CIR1"	0.00414296208355266	0.74866396309071	0.134	0.105	1	"1"	"CIR1"
"RNF114"	0.00417891194771782	0.604019912179821	0.176	0.12	1	"1"	"RNF114"
"ZNRD1"	0.00419877878856835	0.596047304974849	0.162	0.115	1	"1"	"ZNRD1"
"ACTR1A"	0.00430844545835472	0.708856181927876	0.128	0.08	1	"1"	"ACTR1A"
"TNK2"	0.00436979012512273	1.15492057682734	0.055	0.025	1	"1"	"TNK2"
"AGO4"	0.00437439003610297	1.43871354282794	0.026	0.008	1	"1"	"AGO4"
"TPCN1"	0.00439806281163531	1.47684867171471	0.038	0.014	1	"1"	"TPCN1"
"GAB2"	0.00443850130938736	1.87481265763461	0.026	0.007	1	"1"	"GAB2"
"C9orf66"	0.00443850130938774	1.87481265763461	0.026	0.007	1	"1"	"C9orf66"
"MPG"	0.00451999954468022	0.538545123474726	0.186	0.128	1	"1"	"MPG"
"STX12"	0.00452019099881212	0.810966175609983	0.099	0.057	1	"1"	"STX12"
"MVB12A"	0.00460859718123549	0.864019377560607	0.083	0.045	1	"1"	"MVB12A"
"NELFB"	0.00462432702196471	0.770256726592019	0.034	0.012	1	"1"	"NELFB"
"PSENEN"	0.00462816037941532	0.565204546135553	0.182	0.125	1	"1"	"PSENEN"
"EIF3A"	0.00471114349868477	0.669493749657103	0.146	0.095	1	"1"	"EIF3A"
"HBP1"	0.00471355947298791	1.2667114022849	0.051	0.074	1	"1"	"HBP1"
"OCEL1"	0.00488339525975325	0.861561634136752	0.093	0.054	1	"1"	"OCEL1"
"DHRS4"	0.00492179192225308	1.82477197513501	0.043	0.019	1	"1"	"DHRS4"
"ZNF593"	0.00496689477021431	0.502843880247651	0.093	0.053	1	"1"	"ZNF593"
"TMEM127"	0.00499134290781044	1.092636298573	0.063	0.03	1	"1"	"TMEM127"
"SWSAP1"	0.00504040531314384	1.27039779424728	0.049	0.021	1	"1"	"SWSAP1"
"NAPA"	0.00505217391992516	0.565008860134455	0.172	0.116	1	"1"	"NAPA"
"TIMM50"	0.00512973171261648	0.744636607519135	0.075	0.043	1	"1"	"TIMM50"
"AHCY"	0.00515683733944878	0.889026516854309	0.081	0.044	1	"1"	"AHCY"
"ERICH1"	0.00527814019499406	0.53824921637885	0.154	0.101	1	"1"	"ERICH1"
"PQLC1"	0.00552247403430204	1.18406692248686	0.049	0.021	1	"1"	"PQLC1"
"PPP2CB"	0.0056293561250745	1.7398830775485	0.028	0.009	1	"1"	"PPP2CB"
"RP11-690G19.3"	0.0056293561250745	1.7398830775485	0.028	0.009	1	"1"	"RP11-690G19.3"
"HMGB3"	0.00562935612507498	1.7398830775485	0.028	0.009	1	"1"	"HMGB3"
"GBAS"	0.00562947832327083	0.641393214149137	0.119	0.085	1	"1"	"GBAS"
"PLAGL2"	0.00564387484175923	0.724286222497482	0.043	0.017	1	"1"	"PLAGL2"
"KIAA0368"	0.00578353362098257	1.43245455235625	0.038	0.015	1	"1"	"KIAA0368"
"ACSL1"	0.00579201526285824	1.59852722830296	0.03	0.011	1	"1"	"ACSL1"
"RNASEK"	0.00581270518979326	0.932528155490896	0.079	0.043	1	"1"	"RNASEK"
"AZI2"	0.00601526122539662	0.913912477323549	0.081	0.045	1	"1"	"AZI2"
"MBD2"	0.00602630024234578	0.955611768603938	0.049	0.028	1	"1"	"MBD2"
"CREBBP"	0.00604339133122047	0.794518334125346	0.063	0.041	1	"1"	"CREBBP"
"ISOC2"	0.00618948771893925	1.46134757817452	0.081	0.056	1	"1"	"ISOC2"
"ZFYVE21"	0.00619088731920405	1.03627608032873	0.065	0.033	1	"1"	"ZFYVE21"
"CR1"	0.0062079121541583	0.680989388494932	0.034	0.013	1	"1"	"CR1"
"ADIPOR1"	0.00621294378310763	0.58011794232641	0.166	0.116	1	"1"	"ADIPOR1"
"PADI4"	0.00635172004794049	1.21381426588091	0.047	0.02	1	"1"	"PADI4"
"C12orf44"	0.00661595903949332	0.708237450932035	0.117	0.075	1	"1"	"C12orf44"
"SIK1"	0.00666183608261426	1.56257854574059	0.073	0.044	1	"1"	"SIK1"
"ZNF511"	0.00668617501524057	0.609486440292826	0.134	0.086	1	"1"	"ZNF511"
"SP1"	0.00676501050839558	1.12249909913497	0.038	0.02	1	"1"	"SP1"
"CISD3"	0.00678507114771717	0.679471560852678	0.17	0.116	1	"1"	"CISD3"
"MEF2C"	0.00681865609395788	0.500417142853111	0.099	0.063	1	"1"	"MEF2C"
"CYSLTR1"	0.00684116077388654	1.00949013730578	0.061	0.032	1	"1"	"CYSLTR1"
"MTFR1L"	0.00692531987193638	0.840409953502465	0.075	0.044	1	"1"	"MTFR1L"
"IFIT3"	0.00704012582459669	0.653313822601668	0.146	0.096	1	"1"	"IFIT3"
"SUGP2"	0.00720977327891404	1.02563755988238	0.059	0.031	1	"1"	"SUGP2"
"SH2B2"	0.00730315278630611	1.12635142463057	0.043	0.022	1	"1"	"SH2B2"
"VPS53"	0.00735051710213202	1.13025852259308	0.055	0.026	1	"1"	"VPS53"
"RP11-102N12.3"	0.00741296312029833	1.85536029496844	0.024	0.007	1	"1"	"RP11-102N12.3"
"CCR5"	0.00741296312030297	1.85536029496844	0.024	0.007	1	"1"	"CCR5"
"IDH1"	0.00763404080540098	0.846798281465013	0.04	0.017	1	"1"	"IDH1"
"TOR1B"	0.00767055302002656	1.54194369993659	0.032	0.011	1	"1"	"TOR1B"
"MED8"	0.00767825490638525	0.618052364307233	0.109	0.077	1	"1"	"MED8"
"ATP6V1A"	0.00775788579083501	1.11929666709662	0.038	0.016	1	"1"	"ATP6V1A"
"NNT-AS1"	0.00783903687559518	1.48173089309445	0.016	0.025	1	"1"	"NNT-AS1"
"GPR107"	0.00792463481526597	1.6694937496571	0.028	0.009	1	"1"	"GPR107"
"JDP2"	0.00792463481526687	1.6694937496571	0.028	0.009	1	"1"	"JDP2"
"BMF"	0.00792463481526709	1.6694937496571	0.028	0.009	1	"1"	"BMF"
"RHOQ"	0.00792463481526777	1.6694937496571	0.028	0.009	1	"1"	"RHOQ"
"IL6R"	0.00793054429536613	0.790646191230387	0.091	0.053	1	"1"	"IL6R"
"TNFSF12"	0.00822375150030031	0.652420236298161	0.081	0.046	1	"1"	"TNFSF12"
"MPP7"	0.00826538873164494	1.059763343787	0.038	0.021	1	"1"	"MPP7"
"SLC43A3"	0.00826652678991193	1.0224702808037	0.051	0.024	1	"1"	"SLC43A3"
"ZFAND3"	0.0082876651474697	0.847492051635097	0.075	0.044	1	"1"	"ZFAND3"
"C11orf74"	0.00830851467834932	1.9325281554909	0.022	0.006	1	"1"	"C11orf74"
"BAIAP2"	0.00830851467835121	1.9325281554909	0.022	0.006	1	"1"	"BAIAP2"
"COX7B"	0.00840814589883976	0.528288896805114	0.158	0.107	1	"1"	"COX7B"
"SYMPK"	0.00845195897131095	0.926101886331463	0.063	0.033	1	"1"	"SYMPK"
"FBRSL1"	0.00847834920541895	1.46686458314208	0.034	0.013	1	"1"	"FBRSL1"
"SNX8"	0.00847834920541895	1.46686458314208	0.034	0.013	1	"1"	"SNX8"
"TRIQK"	0.00847834920541895	1.46686458314208	0.034	0.013	1	"1"	"TRIQK"
"HIPK3"	0.00857810221264775	1.08453124893595	0.057	0.028	1	"1"	"HIPK3"
"DAGLB"	0.00861484219789304	1.85946469330117	0.03	0.012	1	"1"	"DAGLB"
"ASAP1"	0.00877497962587022	1.10429450375738	0.051	0.025	1	"1"	"ASAP1"
"HDGF"	0.00887388708769988	1.54419498004111	0.081	0.046	1	"1"	"HDGF"
"HGS"	0.00908126399112621	0.812528379380267	0.051	0.032	1	"1"	"HGS"
"CIAO1"	0.00908938652466883	0.672138470912667	0.069	0.049	1	"1"	"CIAO1"
"SLC4A2"	0.00913972047288743	1.40284809027093	0.036	0.014	1	"1"	"SLC4A2"
"DOT1L"	0.00928220018016455	1.71434798544136	0.026	0.008	1	"1"	"DOT1L"
"SND1"	0.00929050445857862	0.814845135229723	0.109	0.085	1	"1"	"SND1"
"CWC27"	0.00932119093008584	1.0086998359763	0.047	0.072	1	"1"	"CWC27"
